punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
identical,39,pun,-52.7913356831,-40.6928969012,14.046668028,-0.063972782,0.0691050937503,0.93089490625,0.251317927088,2.68037563847,7.30643460215,watt;bright;electrician;spark,knows;what's
identical,40,pun,-81.3809173924,-69.252912134,10.032036698,-2.007007499,0.786558107088,0.213441892912,0.518481359829,1.52617470038,6.17289966397,razor;slash,fund
identical,41,pun,-62.0609850122,-55.460399469,16.257749724,-2.590474193,0.995777143796,0.00422285620432,0.0273013107332,2.36716477099,7.2794053762,knot;boyscouts;ropes;tie,
identical,42,pun,-32.4851379443,-33.1110936518,12.685283586,-0.026950004,0.999981954875,1.80451247008e-05,0.000215145272692,1.57996494623,6.41494736615,wood;trees,ask;ask
identical,43,pun,-114.047031707,-100.885048273,11.732978703,-0.309394426,0.579937990524,0.420062009476,0.680312007309,2.10462880442,6.66699081816,grader;cheese;person;school,cheddar;cheese;colby
identical,44,pun,-27.1810099445,-15.809060654,15.349780078,-1.08968454,0.73059537472,0.26940462528,0.582665767358,1.65642183844,6.45510558021,eye;blind;see,
identical,45,pun,-35.9129824351,-33.7294885017,12.234086,-1.184867359,0.999983928048,1.60719516918e-05,0.000193481015585,1.3497643332,6.11019523668,cell;biology,keep;program
identical,46,pun,-35.8281417297,-35.3539820354,12.320939103,-0.454283896,0.999957285926,4.27140737393e-05,0.00047245869263,2.1388255137,6.85053074061,scent;smell,cost
identical,47,pun,-59.6763836542,-55.2552772826,11.804250565,-0.881466654,0.999995995831,4.0041690272e-06,5.37686723393e-05,1.39307562268,5.98252643839,course;class;rough,rough
identical,48,pun,-34.2025603056,-26.081646096,11.408191841,-0.012690968,0.929184271284,0.0708157287163,0.255743891249,0.736522914443,5.35257756905,deer;pet,pet
identical,49,pun,-25.7297695475,-15.6194777516,12.772415428,-1.258227337,0.1540660136,0.8459339864,0.429697641836,1.35458422562,6.13881133262,bee;hive,
identical,50,pun,-42.3415673865,-37.0777887477,11.947130558,-0.110932579,0.993880417917,0.00611958208337,0.0372878095231,0.767512530335,5.38295657457,brake;careful;fast,careful;fast;run
identical,51,pun,-62.7066156966,-62.8881058671,12.635441494,0.925438477,0.997317754911,0.00268224508899,0.0185604890373,2.35892172655,7.09044586972,flour;chef;pastry,brought;day;girlfriend;valentine's
identical,52,pun,-63.4935401935,-51.1567848634,13.050338795,-0.160653571,0.223634580829,0.776365419171,0.531469787773,1.08699970366,5.73435238798,fare;driver;toll,toll
identical,53,pun,-38.3683718326,-30.3678013826,13.173616029,0.696953154,0.992213068403,0.0077869315973,0.0455644887331,1.27298986253,5.95811207805,heel;foot;injured,injured
identical,54,pun,-53.5682488716,-43.9099347043,16.094087559,0.126116383,0.808432759977,0.191567240023,0.488487515372,1.33209817084,6.07372645574,hymn;perform;priest;song;wrote,perform;priest
identical,55,pun,-41.9690089149,-16.6213182779,11.421842811,0.293371003,1.1890789127e-07,0.999999881092,2.01488430153e-06,0.767318966512,5.38291596528,no's;mother,best;mother
identical,56,pun,-44.3126511136,-35.8577742895,14.676751228,-0.357184049,0.848740260661,0.151259739339,0.424888023972,1.37031136384,6.12746776614,inn;hotel;sleep;stayed,stayed
identical,57,pun,-50.5823628159,-45.0558893562,11.741674244,-1.774087842,0.999639427353,0.000360572646914,0.00321906163038,1.43572309998,6.12912720359,idol;celebrity;want,time
identical,58,pun,-29.3332102752,-17.9987870035,12.450509057,-0.579474293,0.0745583622834,0.925441637717,0.265273526084,1.02196231373,5.68249461817,maid;clean,up
identical,59,pun,-58.4322924834,-56.7780405551,12.531378339,-2.711727222,0.999930893687,6.91063125835e-05,0.000731133033745,1.29815080808,5.97703479861,nun;cared;church,
identical,60,pun,-25.8748814774,-24.838033783,13.044891634,1.903057929,0.998700714897,0.00129928510328,0.00993341291736,1.73006417307,6.33909424967,mourning;cried,up;woke
identical,61,pun,-36.6259878267,-25.4042683125,12.486145154,-0.900757138,0.622276622823,0.377723377177,0.662938601748,1.28158402472,6.02488783185,meat;butcher,glad
identical,62,pun,-48.5854374145,-39.6707444776,12.584635334,-0.338611522,0.552668034062,0.447331965938,0.687589031606,1.32287438474,5.96588448203,reel;caught;fisherman,believe
identical,63,pun,-52.2029857269,-49.5847624842,13.864193972,-1.862909172,0.999987792141,1.22078588455e-05,0.000150320548714,1.33204352064,6.04966292989,pear;farmer;fruit;grow,
identical,64,pun,-38.9549686912,-25.0119237629,12.922494161,1.631540906,0.149177236539,0.850822763461,0.421279262763,1.45458312371,6.10667629872,pray;parish,birds;birds
identical,65,pun,-45.1174885382,-40.7314522201,10.161322693,0.50657087,0.996139328049,0.0038606719514,0.0253066320804,1.96168504941,6.54711067058,root;farm;tree,different;take;way
identical,66,depunned,-56.6076220876,-46.9673667793,11.415238537,2.087515461,0.100835615984,0.899164384016,0.326915139742,1.10588732634,5.69463787982,prophet;organization,non;organization
identical,67,depunned,-45.6982108488,-42.0394294259,10.56018702,0.509526708,0.998679725573,0.00132027442712,0.010072710587,0.906678690799,5.52413523819,pi,large;waistline
identical,68,depunned,-77.2264013912,-67.0493539474,10.616088155,0.462650822,0.000729959117001,0.999270040883,0.00600183843517,1.34639581013,5.97955247572,knead;cake;recipes,basis;mothers;trade
identical,69,depunned,-65.8111456982,-53.7436445981,8.548828917,3.350365374,3.64560237743e-07,0.99999963544,5.76901040701e-06,2.18509230715,6.64084001966,oar,choose;either;indecisive;not
identical,70,depunned,-51.4556219846,-46.5642888651,11.475743464,2.145651541,0.890556038789,0.109443961211,0.345351222377,1.16403543273,5.71344898298,tiers;wedding,emotional;mother-in-law;wedding
identical,71,depunned,-43.2781360842,-57.5128345125,14.040382689,-1.450866603,1.0,4.91057984134e-14,1.55390919321e-12,1.06449138878,5.69412460649,poll;conduct;decided;gallup,gallup
identical,72,depunned,-49.6330516247,-45.7927282424,10.822985787,2.865543463,0.596787362547,0.403212637453,0.674292796245,1.575253494,6.01978051129,bored,chairman;executive
identical,73,depunned,-18.179448251,-23.340268112,11.415206134,-1.529757274,0.999999997984,2.01647432267e-09,4.23901522815e-08,0.778070893634,5.39348044262,greece;dolmas,
identical,74,depunned,-59.8096356905,-57.3938114205,9.292225755,-0.397586092,0.896180406379,0.103819593621,0.33339532665,0.923418498259,5.54611375338,sine,prayed
identical,75,depunned,-55.6413836611,-51.2596744787,11.107740075,0.380740716,0.998959410446,0.0010405895537,0.00818678355018,0.8128662306,5.42298411284,principal;just,church;disliked;just
identical,76,depunned,-51.2079043262,-49.8304668925,10.891859333,-0.979855802,0.999999958177,4.18232065135e-08,7.52391724855e-07,0.932769303205,5.55588007433,cd;stores,
identical,77,depunned,-61.3029784945,-48.8879055293,8.404874459,-0.972240079,0.0015776514796,0.99842234852,0.0117551264565,1.02285343249,5.63694757146,hare,pulled
identical,78,depunned,-63.8635853779,-56.7980568233,8.641407083,-0.105247453,0.13703240356,0.86296759644,0.399539645905,0.992172856471,5.61330431456,knotty,admonished;boy;young
identical,79,depunned,-56.6794237412,-46.6381898363,10.189887,2.138359412,0.00311419291616,0.996885807084,0.0210837915345,1.46757213908,5.98314951656,taut,learn;skateboard;tricks
identical,80,depunned,-70.7796967861,-68.9175565201,9.621811028,0.270507377,0.996437914083,0.00356208591669,0.0236366692554,0.954742763653,5.57858816784,marx;class,class;math
identical,81,depunned,-54.5098893378,-47.4114351558,9.544738481,-1.191691741,0.881456428544,0.118543571456,0.364013080314,0.79868660595,5.41301802239,hi,risks
identical,82,depunned,-68.4160268927,-65.6569639341,8.345791123,1.908966062,0.0862430788223,0.913756921178,0.293758406392,1.46830478976,6.0098578757,daze,school;time;tough
identical,83,depunned,-45.201809582,-40.2780437206,10.024978165,0.911257896,0.960650169471,0.039349830529,0.165872341171,1.29606247231,5.83590644552,prose,bankers;cons
identical,84,depunned,-59.9829228607,-47.2813505895,10.587734945,-1.241130724,0.238443330658,0.761556669342,0.549278934772,0.797648109168,5.41096211891,plane;food,fancy;food
identical,85,depunned,-68.4664434374,-64.3298645058,6.983223788,-3.674658894,0.998242766003,0.00175723399709,0.01290360676,0.846237317664,5.46173490781,dam,horror
identical,86,depunned,-29.200851539,-23.6561979748,10.924651948,-0.943478852,0.996982655927,0.00301734407304,0.0205235763634,0.706473854627,5.32053476623,hertz,
identical,87,depunned,-32.4119208545,-31.9630373645,14.563120537,0.241628388,0.999999608203,3.91797136612e-07,6.17179279602e-06,0.910149977497,5.55490667625,role;directors;movie,directors;movie
identical,88,depunned,-69.3227004446,-53.7724574646,13.974790048,0.553361821,0.15659599654,0.84340400346,0.433981907742,1.43999411058,6.11725778885,collar;id;man;pocket;shirt,id;man;name
identical,89,depunned,-43.4728131846,-34.4173397211,10.896553195,0.107239567,0.417386994567,0.582613005433,0.679434569112,0.801962671137,5.41881020696,steal,bodybuilders
identical,90,depunned,-61.600690618,-49.5489526626,10.009753429,-1.333643843,0.0458973296244,0.954102670376,0.186253213128,0.726551439506,5.34109349821,dye,
identical,91,depunned,-45.3798277707,-37.3220715777,9.944368889,0.751295333,0.275133922422,0.724866077578,0.58829855685,1.16321025123,5.77578616172,waist,cardboard;paper
identical,92,depunned,-89.4579775671,-81.7168866992,11.655865785,-2.62593455,0.99986448469,0.000135515309804,0.00134246319723,1.15657665393,5.76910607142,feet;fourteen;pants;size,able
identical,93,depunned,-45.624353522,-39.7823273209,11.358945731,-0.363848192,0.967844021059,0.0321559789406,0.142158487113,1.02708773806,5.67282307396,aloud;say,wanted
identical,94,depunned,-71.4709583733,-71.1455359728,10.220542276,-2.751385753,0.999966671309,3.33286907898e-05,0.000376916673196,0.848694578334,5.46983885865,pail;carry,
identical,95,depunned,-49.8138325881,-33.4100821228,11.370575825,-0.337908601,0.00228907880187,0.997710921198,0.0162031536482,0.891844020653,5.50467566595,manor;family,family;speaking
identical,96,depunned,-91.1879544478,-91.1879544478,9.420277312,1.527329431,0.999990194843,9.80515747931e-06,0.000122884088531,1.73374096664,6.32845755459,cache;online,chips;poker;tournament
identical,97,depunned,-54.7349973406,-57.1325730304,12.418309434,2.760428847,0.999956231787,4.3768213368e-05,0.000483051425138,2.13497153011,6.53714755113,reign;britain;long,autumn;britain;wet
identical,98,depunned,-75.8575757231,-66.874746761,12.042669054,-0.058424919,0.02438945265,0.97561054735,0.114662363355,1.60499610059,6.25830917396,thyme;gardeners;tomato,extra;work
identical,99,depunned,-52.7791300907,-37.5242280053,8.775873734,-0.15841396,4.81768186669e-05,0.999951823181,0.000527083712018,1.065378033,5.68563092777,pore,bad;excuse
identical,100,depunned,-62.4420691672,-48.5592762596,10.276186395,-1.237787072,0.0289844919212,0.971015508079,0.131194245591,0.939043555949,5.54610238855,gilt,complex;people
identical,101,depunned,-22.1520919868,-22.7227508285,11.592548987,1.378747103,0.999936274721,6.37252787227e-05,0.000679368656373,1.07281215796,5.64028269351,heir,careless
identical,102,depunned,-59.2873907041,-55.5487826224,10.097976287,-2.300406862,0.999638453396,0.000361546604001,0.0032267813181,0.76461087974,5.37631909401,son;only,
identical,103,depunned,-106.192475162,-104.869301887,7.90816555,-2.614655643,0.999972651047,2.73489530859e-05,0.000314699442979,1.16044622213,5.74705974049,c's,high;terrible
identical,104,depunned,-52.8211886462,-40.7227498644,11.877671096,-0.306939442,0.0107021772806,0.989297822719,0.0592037789676,2.21910848517,6.7631391145,watt;bright;spark,knows;what's
identical,105,depunned,-69.376802161,-57.2487969026,8.202907638,-1.216989186,0.211677162281,0.788322837719,0.516170324429,1.01835029147,5.63039944196,razor,fund
identical,106,nonpun,-77.2252540342,-78.3659145592,15.977710021,-1.789159568,0.999999959908,4.00920353147e-08,7.22943113865e-07,1.51127663588,6.18670288711,prophet;biblical;daniel;dreams;interpreting;known,biblical
identical,107,nonpun,-64.6980367951,-66.8766720184,14.681767112,-3.377867257,0.999999998718,1.28181957886e-09,2.75270565846e-08,1.62125650043,6.49375751918,pi;decimal;number,
identical,108,nonpun,-78.187443521,-73.6876443836,19.265608995,-0.942443093,0.999798611095,0.000201388905386,0.00191524312215,2.11480711127,7.01465036966,knead;bakers;bread;dough;flour;make;together,make
identical,109,nonpun,-51.2562759191,-48.9159504981,15.228513169,-2.241213636,0.999234232018,0.000765767982371,0.0062595776644,1.83212454351,6.57500220665,oar;dipped;fisherman;river,
identical,110,nonpun,-49.9842434288,-46.5156015708,13.284296317,-2.033390413,0.999925654975,7.43450251785e-05,0.000781125085809,1.25490767625,5.9099360947,tiers;boxes;stacked,
identical,111,nonpun,-73.8439373131,-73.0058987781,18.631586738,-0.185473273,0.999999993795,6.20523196786e-09,1.23470917857e-07,1.65328587647,6.41706860365,poll;candidates;conducted;political;pollsters;popularity,candidates;pollsters
identical,112,nonpun,-38.1264910876,-49.1964507035,13.021527694,-2.353484941,0.999999999864,1.3578476102e-10,3.22080782571e-09,1.01516165668,5.63236418472,bored;alone;man;tears;time,
identical,113,nonpun,-44.1577801791,-47.9110966882,14.561570067,-1.763724912,0.99999999972,2.8041696697e-10,6.44811616017e-09,1.62678724481,6.39248328457,greece;country;europe;southern,
identical,114,nonpun,-42.8513455318,-48.8140830973,16.265270414,1.727016297,0.999999791326,2.08674265914e-07,3.4186043319e-06,0.865785741353,5.49140089835,sine;angle;function;function;mathematics,function;function;mathematics
identical,115,nonpun,-51.5788139474,-51.8117402987,13.26062679,0.092881462,0.999999101293,8.98706690257e-07,1.34107786345e-05,0.768501838749,5.39452497944,principal;high;local;school,high;school
identical,116,nonpun,-32.1963155356,-40.6839366797,15.102663293,-2.232815009,1.0,9.2086220098e-15,3.0682495551e-13,1.54673060073,6.25766293527,cd;bought;classical;music;new,
identical,117,nonpun,-41.4948611089,-42.7154745578,13.298493744,-1.740449904,0.999997366717,2.63328323601e-06,3.64638044819e-05,1.07180238754,5.680937224,hare;fields;ran;rapidly,
identical,118,nonpun,-49.6901298564,-46.9948283674,11.180844373,-1.953967965,0.999011393558,0.000988606442358,0.00782849738407,0.760979285739,5.3720700722,knotty,
identical,119,nonpun,-61.2700464928,-65.0334370907,12.221893547,-2.53314453,0.999999603055,3.96944571413e-07,6.247696771e-06,0.966128784376,5.57668860267,taut;clothesline;hangs,
identical,120,nonpun,-33.3176376019,-38.6599252597,15.898234644,-0.609175931,0.999999997927,2.072779496e-09,4.35167108217e-08,1.49590917768,6.23609959008,marx;german;karl;philosopher,german
identical,121,nonpun,-19.2827494329,-20.0786160298,14.491654966,-0.619701827,0.999999368737,6.3126318562e-07,9.6428877171e-06,1.19786340775,5.89473768639,hi;say;waved,
identical,122,nonpun,-25.473736524,-30.5081852503,10.556980086,0.663713115,0.999862198543,0.000137801456811,0.00136280510763,0.878745006756,5.49420547181,daze,bad;news
identical,123,nonpun,-45.6054178074,-51.9543260029,15.668776408,-1.358155319,0.999999999809,1.90569499326e-10,4.45570631768e-09,1.6166410541,6.33709961453,prose;essays;novels;written,
identical,124,nonpun,-20.9387204919,-33.2203562562,14.76297031,-1.08376262,0.999999999999,8.1154027109e-13,2.34047262662e-11,1.47116492042,6.20462413845,plane;airport;landed,
identical,125,nonpun,-49.5489762723,-56.4266802713,15.873713941,-1.191806774,0.999999999952,4.77913486883e-11,1.18351326e-09,1.38434319147,6.08933264432,dam;beaver;building;logs;sticks,beaver
identical,126,nonpun,-67.1363449506,-69.2824778667,14.501371804,-2.677226129,0.999999993168,6.83226225185e-09,1.35289792423e-07,1.44220607091,6.08540806726,hertz;computer;mega;processing;speed,
identical,127,nonpun,-28.5358858341,-40.3163940582,14.943216079,-0.80162765,1.0,4.61052469325e-13,1.35575040034e-11,1.1308956288,5.7506416334,role;leading;plays;show;television,plays
identical,128,nonpun,-38.3245203861,-39.217022256,13.965404957,-1.606906923,0.999999954695,4.53048530684e-08,8.11403197765e-07,1.36523069953,6.07297540649,collar;dog;walking,
identical,129,nonpun,-56.9279381644,-57.4376339099,10.8612547,-3.799156902,0.999997960406,2.03959379269e-06,2.87638994538e-05,0.945754974033,5.55363109596,steal;wanted,
identical,130,nonpun,-27.1506659089,-24.1754341188,11.70245259,-0.291375251,0.998761447234,0.00123855276578,0.0095284244437,1.54331158564,6.19020047106,dye;hair,people
identical,131,nonpun,-33.3826699803,-41.8664304739,14.372430956,-2.192827326,0.999999999892,1.08423911518e-10,2.59620760084e-09,1.43856757918,6.13038272443,waist;belt;small;tiny,
identical,132,nonpun,-46.308662667,-54.5610396107,13.049294181,-2.192994672,0.999999999994,5.87540135953e-12,1.57814740133e-10,1.31672157444,6.02255573766,feet;hurting;shoes,
identical,133,nonpun,-50.0847674278,-65.7708682745,12.734943638,-1.508727354,0.999999999999,1.19428115894e-12,3.3981547843e-11,1.02607616694,5.65265853649,aloud;poem;read,
identical,134,nonpun,-56.0702550099,-56.5063336885,14.433470479,-1.512854653,0.999999205027,7.94973072113e-07,1.19603358427e-05,1.18701955324,5.85485856597,pail;clean;filled;water,clean
identical,135,nonpun,-57.2742807912,-59.1262087819,14.136115821,-0.913427355,0.99999981803,1.81970131054e-07,3.00604160249e-06,1.21807804105,5.87720558266,manor;huge;live;people;wealthy,people
identical,136,nonpun,-77.5682456599,-77.0156319275,14.531770124,-1.559595475,0.999999995313,4.68736042366e-09,9.45834158198e-08,1.16769324272,5.79973999505,cache;database;pages;stored;web,
identical,137,nonpun,-34.1905119505,-45.1716878855,14.781263244,-2.341758654,0.999999999995,4.69135100926e-12,1.2706654828e-10,1.68633112274,6.43910727532,reign;ended;heir;king's,
identical,138,nonpun,-59.3233498377,-55.268830792,13.652136329,-2.642940035,0.995650691424,0.00434930857554,0.0279902388223,1.48212515534,6.09401655147,thyme;chicken;flavored;meals;sauce,meals
identical,139,nonpun,-41.8239706397,-36.0689787325,15.48237576,-1.237270859,0.999354400036,0.000645599964204,0.00538753662526,1.76641250917,6.50978462017,pore;opening;skin;small;surface,small;very
identical,140,nonpun,-30.4839861358,-29.1705041301,12.021882023,-0.042105441,0.999932798204,6.72017956958e-05,0.0007128616619,0.693578036604,5.30737074143,gilt;frame,frame
identical,141,nonpun,-41.0374582291,-45.6320835019,16.456721816,-2.320572197,0.999999999782,2.17608385177e-10,5.05903024882e-09,2.04827523411,6.84396435645,heir;british;prince;throne;william,
identical,142,nonpun,-13.1232575266,-16.087592101,13.763125915,-0.630705819,0.999999939653,6.03473201413e-08,1.06350983051e-06,1.24174123872,5.97006285917,son;daughter,
identical,143,nonpun,-61.5011197113,-47.1437797895,9.608246085,-0.279428815,0.0406012480772,0.959398751923,0.1698502619,1.16535631964,5.75372901154,c's,high
identical,144,nonpun,-56.2963944589,-61.8570977142,17.292714731,-3.60200233,0.999999999674,3.26464355756e-10,7.45732739573e-09,2.61034364397,7.540031393,watt;bulb;lamp;light;sixty,
identical,145,nonpun,-35.7599725121,-41.9983718951,15.772868655,-1.798324596,0.999999999989,1.13380627624e-11,2.97089711955e-10,1.85437745831,6.67992524067,razor;beard;shave;used,
identical,146,nonpun,-41.2759617004,-44.8140182648,14.185718078,-1.722539657,0.999996829721,3.17027934531e-06,4.33113713061e-05,1.63200494756,6.36803661025,knot;double;tie,
identical,147,nonpun,-23.4298892267,-21.6528688527,13.864862532,-0.906907287,0.999974560375,2.54396252205e-05,0.000294570249672,1.33226668237,6.15770915557,wood;trees,
identical,148,nonpun,-45.2833510436,-45.811501451,14.5001396,-2.002807445,0.999999990512,9.48810801913e-09,1.84764077569e-07,1.58352250183,6.28485338061,grader;score;tests,
identical,149,nonpun,-18.9094792556,-21.4700416683,13.069338754,-0.808131183,0.999995748194,4.25180642222e-06,5.68388476696e-05,1.09495641598,5.72388895779,eye;poked,
identical,150,nonpun,-42.2381621218,-41.7735401713,13.281674429,-0.89938086,0.999998655373,1.34462671111e-06,1.9523164261e-05,1.33727295592,6.09760336931,cell;biology,works
identical,151,nonpun,-22.5259851464,-30.8385861497,12.457821941,-0.810026414,0.999999996013,3.98660662089e-09,8.10888760371e-08,0.88959142861,5.49653728049,scent;unpleasant,
identical,152,nonpun,-26.3186065299,-30.1034532054,14.163241321,-0.72881682,0.99999999988,1.20368355238e-10,2.86963740936e-09,1.15119626633,5.83194011199,course;school;took,
identical,153,nonpun,-24.8293569607,-18.0616055888,13.472165421,-0.564228102,0.998561765217,0.00143823478318,0.0108494956683,1.12103771652,5.7969285011,deer;forest,
identical,154,nonpun,-53.9673403629,-62.9587655196,14.491664661,-2.096628092,0.999999997847,2.15320848866e-09,4.5123297674e-08,1.76275300456,6.62201957473,bee;angry;honey;stung,angry
identical,155,nonpun,-47.9768954465,-39.2753811264,14.630052929,-0.180819416,0.987933669814,0.0120663301861,0.0652942761957,1.09363324324,5.78703838518,brake;cars;slowly,cars
identical,156,nonpun,-43.1594354383,-38.5136233057,11.929892318,-1.465247725,0.941378843396,0.0586211566039,0.22315660923,1.08130682979,5.72808694986,flour;baking,kinds
